run_name,users,timestamp,service,frontend_rps,frontend_total_requests_1m,service_rps,cpu_usage_cores,memory_usage_bytes,latency_avg_ms,latency_p95_ms,service_rps_was_missing,latency_avg_was_missing,latency_p95_was_missing,predicted_rps,rps_lag_1,rps_lag_2,rps_lag_3,service_rps_lag_1,rps_rolling_mean_3,future_cpu_usage_cores,future_memory_usage_bytes,required_replicas,svc_adservice,svc_cartservice,svc_checkoutservice,svc_currencyservice,svc_emailservice,svc_frontend,svc_paymentservice,svc_productcatalogservice,svc_recommendationservice,svc_shippingservice
run_100_users,100,2026-05-03 23:23:05,emailservice,51.4934660858743,3089.607965152458,4.075917859365277,0.0503298518801326,114376704.0,4.836400000000001,18.30357142857143,False,False,False,44.18893722809198,52.31226134917267,52.31226134917267,52.31226134917268,4.009333899024183,52.03932959473988,0.0501541025492304,114454528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:10,emailservice,48.21573398215735,2892.9440389294405,3.832116788321168,0.0503298518801326,114376704.0,4.866111111111113,18.863636363636363,False,False,False,42.75962648625655,51.4934660858743,52.31226134917267,52.31226134917267,4.075917859365277,50.673820472401445,0.0501541025492304,114454528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:15,emailservice,48.21573398215735,2892.9440389294405,3.832116788321168,0.0471736533266951,114417664.0,4.866111111111113,18.863636363636363,False,False,False,42.75962648625655,48.21573398215735,51.4934660858743,52.31226134917267,3.832116788321168,49.308311350063,0.047553391147963,114454528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:20,emailservice,50.402411360740814,3024.144681644449,3.915475450590429,0.050455901561238,114429952.0,4.649576271186441,19.09999999999999,False,False,False,43.120320606418346,48.21573398215735,48.21573398215735,51.4934660858743,3.832116788321168,48.94462644168518,0.0507981069791882,114454528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:25,emailservice,49.19353129437698,2951.6118776626186,3.1789763696089857,0.050455901561238,114429952.0,4.819303797468357,18.763157894736832,False,False,False,43.93066033737391,50.402411360740814,48.21573398215735,48.21573398215735,3.915475450590429,49.27055887909171,0.0507981069791882,114454528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:30,emailservice,49.19353129437698,2951.6118776626186,3.1789763696089857,0.0501049348087424,114454528.0,4.819303797468357,18.763157894736832,False,False,False,43.93066033737391,49.19353129437698,50.402411360740814,48.21573398215735,3.1789763696089857,49.59649131649826,0.0473698289080406,114458624.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:35,emailservice,44.18893722809198,2651.336233685519,3.1789763696089857,0.0501541025492304,114454528.0,4.819303797468357,18.763157894736832,False,False,False,43.93066033737391,49.19353129437698,49.19353129437698,50.402411360740814,3.1789763696089857,47.52533327228198,0.0490824457969867,114466816.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:40,emailservice,42.75962648625655,2565.5775891753933,2.5477707006369426,0.0501541025492304,114454528.0,5.096315789473691,19.0625,False,False,False,42.68671554616627,44.18893722809198,49.19353129437698,49.19353129437698,3.1789763696089857,45.380698336241835,0.0490824457969867,114466816.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:45,emailservice,42.75962648625655,2565.5775891753933,2.450980392156863,0.047553391147963,114454528.0,5.600387596899223,21.29166666666667,False,False,False,41.44187832131095,42.75962648625655,44.18893722809198,49.19353129437698,2.5477707006369426,43.236063400201694,0.0498009169639686,114458624.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:50,emailservice,43.120320606418346,2587.2192363851004,2.450980392156863,0.0507981069791882,114454528.0,5.600387596899223,21.29166666666667,False,False,False,41.44187832131095,42.75962648625655,42.75962648625655,44.18893722809198,2.450980392156863,42.87985785964381,0.0490251224304377,114442240.0,1,False,False,False,False,True,False,False,False,False,False
