timestamp,metric,value,destination_workload,pod,run_name,users
2026-05-02 20:47:45,cpu_usage_cores,0.0084003305626427,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0943002030500489,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0124288028586789,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0043800729663599,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0051481602084012,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0131084960241326,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.040947942158465,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0432130052247129,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0084015808964665,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0132056132456835,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:45,latency_avg_ms,18.235530540648096,cartservice,,run_100_users,100
2026-05-02 20:47:45,latency_avg_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:45,latency_avg_ms,1.029339751824013,productcatalogservice,,run_100_users,100
2026-05-02 20:47:45,latency_p95_ms,46.86075987061854,cartservice,,run_100_users,100
2026-05-02 20:47:45,latency_p95_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:45,latency_p95_ms,4.903124304811794,productcatalogservice,,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,203927552.0,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,141156352.0,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,55504896.0,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,102715392.0,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,115990528.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,51662848.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,86540288.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,58077184.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:45,memory_usage_bytes,109596672.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
